Volume,Ulcer,ATR,BBhPrice,BBlPrice,BBWidth,EMA5Price,EMA10Price,EMA20Price,MACDHist,DIplus,DIminus,VI,TRIX,CCI,DPO,STC,PSARUp,PSARDown,RSI,SRSI,TSI,UO,SO,WR,AO,ROC,PPOHist,CandleBodyWidth,CandleTopWick,CandleBottomWick,Prev Day,Week Open,Month Open,Year Open:,Label
94911057,0.928923536,1.285860424,-1.0119698,5.332537131,6.210345844,0.257753933,0.850685405,1.788399027,0.001542409,31.05548324,21.57206596,0.533599089,0.268185418,103.9869788,0.6485,24.4025953,0,0,64.92221108,0.977755539,40.96355364,71.3608188,97.97822706,-2.021772939,2.074313725,3.353230337,0.196204483,0.102023465,0.050959742,0.435488003,0.102023465,0.744416873,3.92797246,20.3245718,1
122288129,0.57351868,1.25401325,-1.226007687,5.263785306,6.361364124,0.183021893,0.708913115,1.630914287,-0.038557563,32.13278981,20.5399206,0.607865818,0.239750033,104.4796228,0.4635,12.20129765,0,0,65.00223104,0.9721684,42.10809007,64.61782011,90.4296875,-9.5703125,1.970196078,1.508490647,0.158725525,-0.355390083,0.05923168,0.298100673,-0.355390083,0.44353463,3.525274725,19.55208577,1
84941929,0.490652886,1.201583733,-1.343316437,5.353180768,6.564875897,0.195553913,0.669983516,1.574484577,-0.057113383,31.13951436,19.90499911,0.533715013,0.211278499,94.55337691,-0.5175,6.100648825,0,0,65.55230908,1,43.59866295,65.99009064,92.54658385,-7.453416149,1.836176471,1.620549953,0.124972772,0.2039949,0.169649673,0.068044569,0.2039949,0.803762292,3.594024605,23.56924238,1
133889034,0.490652886,1.197184895,-0.93639361,6.177997943,6.932699222,0.627009583,1.160001049,2.105856088,0.000795626,33.91393685,18.55112666,0.447605829,0.210233334,107.5372574,-0.806,53.05032441,0,0,69.0935617,1,48.9739869,69.48653103,97.44990893,-2.550091075,1.769411765,3.116860566,0.135943041,0.609911055,0.117874884,0.23775155,0.609911055,1.227307594,3.170604587,28.39028398,1
108555171,0.490652886,1.138100259,-1.112098496,6.205483632,7.135853868,0.501470132,1.051161127,2.017676718,0.013809353,33.87953386,18.1203388,0.392651297,0.214379232,110.8610421,-1.8245,76.52516221,0,0,69.66598844,1,53.26851117,69.75949299,98.03921569,-1.960784314,1.704803922,3.345789519,0.134048062,-0.042027402,0.050432882,0.219113433,-0.042027402,1.545555461,3.842123647,26.06805894,1
93527227,0.451860195,1.094664526,-1.275509454,5.850632622,6.966772856,0.339370702,0.865326164,1.829747707,-0.004231683,32.70786681,18.99446313,0.450892857,0.211236992,98.56683143,0.1685,38.2625811,0,0,69.70627101,1,56.30198366,73.3117563,98.21746881,-1.782531194,1.695490196,4.059847756,0.116303765,0.14314584,0.025224922,0.278645613,0.14314584,1.113756164,5.74375389,28.33157088,1
125993992,0.404311444,1.11361706,-1.479330075,4.829076789,6.204489521,0.029383153,0.464646957,1.382336654,-0.061228623,34.4728555,17.33754129,0.516483516,0.187826433,97.33598996,0.041,19.13129055,0,0,66.38350199,0.797954229,52.57800143,62.96048974,82.42811502,-17.57188498,1.686960784,1.71556013,0.069844902,-0.553505535,0.36900369,0.21974307,-0.553505535,0.338466746,4.873087468,24.5863058,1
159128071,0.104875427,1.094072984,-1.197701841,3.99942107,5.125324312,0.047696069,0.414443093,1.287615174,-0.087014343,32.58233141,18.60648676,0.648753894,0.159124028,78.05333194,0.292,9.565645276,0,0,66.62823588,0.628547741,50.25442219,62.73417296,80.41044776,-19.58955224,1.404509804,1.584175372,0.029469157,0.304388264,0.160161848,0.245804374,0.304388264,0.832979176,5.664914937,21.97328782,1
133207789,0.304055723,1.099496343,-1.860869987,2.653152057,4.496210709,-0.514897063,-0.332930364,0.415482449,-0.182711743,30.10578658,20.57039964,0.406956522,0.099957812,38.5069402,0.255,4.782822638,0,1,57.83201056,0,32.16764016,56.3073538,31.52542373,-68.47457627,1.008039216,0.255623722,-0.060243491,-0.566213133,0.008450942,0.17027073,-0.566213133,-0.330368488,3.501055595,24.170246,1
118900973,0.329935218,1.118103747,-1.354713366,3.137394086,4.452421224,0.051302966,0.212645947,0.915540069,-0.140778606,29.40665201,18.78320646,0.160524161,0.065460642,51.60857909,0.2575,2.391411319,0,0,61.75587298,0.3304511,27.06395234,59.89042548,52.17391304,-47.82608696,0.515196078,0.723342694,-0.085493972,0.8606732,0.236566408,0.059686221,0.8606732,-0.512734303,3.380207878,20.88405916,1
82159419,0.351543698,1.082524908,-1.392489323,3.018459502,4.375377657,0.05109519,0.194680851,0.850725682,-0.110948306,29.5233023,18.01479207,0.17802385,0.045714333,73.83741569,0.3085,1.195705659,0,0,61.91941989,0.344224329,24.314692,54.57685798,53.26086957,-46.73913043,0.305882353,0.646093684,-0.105172926,-0.244354567,0.134816313,0.143799695,-0.244354567,-0.311552711,2.166033828,19.63782249,1
90478296,0.381550334,1.058058843,-1.445587702,2.587254779,4.009952328,-0.033549969,0.076179146,0.676735012,-0.101966968,28.04841513,19.27512259,0.167659574,0.029997779,54.70560964,0.094,0.59785283,0,0,60.7994106,0.249901883,20.84657786,53.37723294,48.91304348,-51.08695652,0.269803922,0.398981324,-0.128193882,0.160907859,0.312843494,0.152671756,0.160907859,-0.813485408,2.080096668,17.92800877,1
78200990,0.402477356,1.028911783,-1.25746443,2.25158095,3.491689648,0.028343694,0.124602547,0.681111036,-0.082592639,27.06044554,18.40535278,0.140306122,0.021258711,56.58809308,-0.0505,0.298926415,0,0,61.36387205,0.297438439,19.39854472,51.43411097,52.17391304,-47.82608696,0.320588235,0.526583999,-0.140434036,-0.008448087,0.261890682,0.279589935,-0.008448087,0.076097066,2.016893639,18.18272591,1
115433895,0.51362992,1.034703798,-1.469220443,0.710678336,2.18819798,-0.461065716,-0.486886478,-0.037936709,-0.142102927,24.98689873,22.37957906,0.054438861,-0.010555244,-41.41823674,-0.0815,0.149463207,0,0,53.52490727,0,6.377448134,50.63546197,15.56420233,-84.43579767,-0.004411765,-0.212296196,-0.195784996,-0.296962498,0.025453928,0.221748401,-0.296962498,-0.692977267,2.880406234,21.13558815,1
181662500,0.549412088,1.050082098,-0.929177019,0.9718087,1.900580595,0.003214322,-0.017280708,0.388825985,-0.097583626,27.96397049,20.47670242,0.112,-0.023344176,3.744782349,0.7245,0.074731604,0,0,57.32382503,0.234771174,4.876682984,48.73109962,33.33333333,-66.66666667,-0.132352941,0.144202222,-0.199046,-0.101540024,0.389236757,0.570747082,-0.101540024,0.605027695,1.846100759,26.00996894,1
143638911,0.591004644,1.055076234,-0.929388289,0.697946165,1.629219805,-0.054342157,-0.08344446,0.274781687,-0.076965762,25.84363305,20.21037727,0.010954617,-0.029453851,-35.19300878,0.8155,0.037365802,0,0,56.42079781,0.178964553,2.765242359,54.25234425,30.64516129,-69.35483871,-0.344215686,-0.681990402,-0.204223083,0,0.305188199,0.648464164,0,-0.606673407,0.932660221,21.25947018,1
120304526,0.638046738,1.029713646,-0.989071858,0.544579572,1.537067503,-0.092756725,-0.137617889,0.171669478,-0.067574233,24.65810629,19.22901816,0.044753086,-0.034046136,-22.4019567,0.8005,0.018682901,0,0,55.47959408,0.120798644,0.171027936,48.83350258,26.61290323,-73.38709677,-0.24254902,-0.891355533,-0.209859538,-0.118644068,0.279661017,0.195528352,-0.118644068,-0.186314363,0.528829751,20.36110374,1
189174172,0.638046738,1.126162671,0.600055269,2.744751128,2.109417887,1.269384131,1.525201755,1.973684118,0.148824232,33.05030336,16.32629978,0.135915493,0.038550699,218.7308812,0.3145,50.00934145,1,0,68.7745339,0.942419124,22.4206924,60.54864249,99.67105263,-0.328947368,0.106078431,1.093079963,-0.08153553,1.391465677,0.008317392,0.008433837,1.391465677,1.571344091,2.804617358,24.74838656,1
128217934,0.638046738,1.083579623,0.576819826,3.34524295,2.715177639,1.11515378,1.580856799,2.156821758,0.238830024,35.32341335,15.75590601,0.210306407,0.129089324,273.7785312,0.21,75.00467073,0,0,70.72129031,1,35.72976647,62.86898126,98.87640449,-1.123595506,0.874705882,1.804688818,0.022139127,0.224159402,0.033134526,0.099725754,0.224159402,2.42660784,2.889286627,28.75838604,1
103310411,0.65659739,1.064038222,-0.194989554,2.750237127,2.908072456,0.351935154,0.810041343,1.413358978,0.160342282,33.4027006,17.18158762,0.206284153,0.174550515,192.944642,-0.871,87.50233536,0,0,64.53169314,0.640064009,34.54209903,58.76428397,78.33333333,-21.66666667,1.528823529,1.17171036,0.040880219,-0.48092869,0.165837479,0.025002084,-0.48092869,1.55694703,2.48484331,25.18252743,1
106022158,0.65672371,1.040892634,-0.1313079,3.042872446,3.128634244,0.423247911,0.89463601,1.536194259,0.120579739,31.70649173,16.30909645,0.173323823,0.19890007,166.157701,-0.302,93.75116768,0,0,66.0843583,0.730354226,35.68868521,62.13859349,87.77777778,-12.22222222,1.740686275,2.294747578,0.061371865,0.224831376,0.332336324,0.03331945,0.224831376,2.034587996,2.329535793,24.1746451,1
104745377,0.653254204,1.005114589,-0.058125263,3.395928557,3.397355302,0.503390355,1.004073699,1.692174857,0.105358015,31.41359652,15.68323234,0.295918367,0.215671464,158.5792896,-0.422,96.87558384,0,0,67.86657351,0.833993184,38.41885207,63.79936074,96.47696477,-3.52303523,1.66127451,2.027712065,0.084888218,0,0.10765154,0.340673037,0,2.338983051,2.183110509,22.2118771,1
269410413,0.587613842,1.115463547,0.838537744,5.289518211,4.31865565,1.369250518,2.098226055,2.954174738,0.227021995,39.6673931,13.122334,0.478807947,0.276214087,207.2918795,-0.7795,98.43779192,0,0,74.6176678,1,48.25264312,69.39789139,94.11764706,-5.882352941,1.920882353,3.589830222,0.187692533,1.55680689,0.277234181,0.274018102,1.55680689,3.423848878,4.241393965,22.83653846,0
202954284,0.573482923,1.123644722,0.618342779,6.032340921,5.239758268,1.186779624,2.054686732,3.050360159,0.255985609,42.22343148,12.09630615,0.690714763,0.339104726,217.7082774,-0.9085,99.21889596,0,0,76.08549695,1,55.14910854,67.72308805,89.2053973,-10.7946027,2.638431373,4.126152025,0.26063641,0.219726563,0.584652862,0.089598436,0.219726563,2.241594022,4.320203304,25.13844997,-1
142782342,0.566851441,1.094098671,-0.137426995,5.834828178,5.806835807,0.575893134,1.412230021,2.458205961,0.164372185,40.26626689,13.69002652,0.538512616,0.361203294,155.651208,-1.9505,99.60944798,0,0,72.62674302,0.846690447,54.96294984,61.1369964,83.35832084,-16.64167916,3.099411765,3.717472119,0.262726436,-0.122040517,0.16272069,0.261352499,-0.122040517,1.791044776,3.185677061,23.40044833,-1
117536381,0.557342908,1.050948766,-0.577806306,5.8133106,6.228081178,0.32876817,1.085247222,2.143729293,0.067091693,38.9252697,13.98172804,0.555705604,0.348783106,126.1726555,-1.587,49.80472399,0,0,71.72638179,0.806781861,53.76802685,60.20061207,81.85907046,-18.14092954,3.114411765,4.382605736,0.235360969,0.089759282,0.130441872,0.179841413,0.089759282,2.14006162,3.283933985,23.9290333,-1
153353153,0.550028956,1.020166711,-0.845575086,5.863439143,6.54480941,0.25701869,0.933189306,1.988135273,-0.001323742,39.19597705,13.37477743,0.574424899,0.318516343,115.2996784,-1.8945,24.902362,0,0,71.98816662,0.818385495,53.21801273,62.75089582,82.90854573,-17.09145427,2.653627451,3.955615789,0.199530502,-0.057003257,0.244299674,0.204114958,-0.057003257,1.631334879,2.926870178,31.62664493,-1
184082690,0.45675088,1.015869089,-1.121220239,5.821100959,6.782926471,0.176635594,0.768931104,1.802879639,-0.051970079,36.55023838,16.97199386,0.604237867,0.279289714,91.96880728,-2.2,12.451181,0,0,72.02801155,0.803091113,52.87228688,67.56602878,83.05847076,-16.94152924,2.279019608,4.052221092,0.156717155,0.507697347,0.048883819,0.229809586,0.507697347,1.639615767,3.779487613,33.00247063,-1
129248421,0.425208276,0.992592725,-1.365960098,5.537507838,6.762419163,0.085074082,0.588052593,1.583507341,-0.092144832,38.54935607,16.12927476,0.659559346,0.235402631,97.73725468,-0.081,6.225590499,0,0,71.37202418,0.771256188,51.81026896,62.99560413,82.15892054,-17.84107946,2.138333333,4.089597828,0.107802845,-0.502838605,0.0243309,0.032615786,-0.502838605,-0.162760417,3.676159892,30.0292534,-1
113755266,0.392176994,0.980978959,-1.68367352,5.189168514,6.754453519,-0.046632301,0.353395562,1.288603448,-0.130896275,36.21961588,20.2514472,0.619013062,0.187030752,72.51527622,0.2025,3.112795249,0,0,69.22208696,0.666920201,48.23507716,57.08919117,77.88461538,-22.11538462,1.758039216,1.879730517,0.050636615,0.376956486,0.228590089,0.07380679,0.376956486,-0.341713449,4.380059651,25.52777208,-1
158323061,0.529744209,1.041623319,-2.764417008,3.832002258,6.561395023,-0.751996075,-0.596468273,0.178275173,-0.256885487,31.67438236,23.1960167,0.502347418,0.102873571,43.62203211,-0.6365,1.556397625,0,1,56.49060394,0,27.40606971,47.33890485,49.05660377,-50.94339623,1.405882353,0.372763419,-0.067985237,-1.295210166,0.171065494,0.024764735,-1.295210166,-1.126070991,2.098078868,24.94586401,1
174061425,0.780309972,1.038650225,-3.262515987,3.032807569,6.302562314,-0.865455135,-0.932946368,-0.332512433,-0.331529115,29.49611693,28.20278837,0.175166297,0.006229317,-4.919821956,-0.4085,0.778198812,0,0,51.4001834,0,7.834209301,43.51206138,13.40206186,-86.59793814,0.480784314,0.408265289,-0.184084409,-0.520059435,0.033019647,0.274588118,-0.520059435,-1.864820847,2.057926829,25.05058681,1
132953949,0.846328522,1.063746637,-2.366760037,3.720885237,6.046705294,0.042731649,-0.003283316,0.544400822,-0.215064423,31.57773489,25.57045668,0.103544128,-0.035000606,22.15477997,-0.1725,0.389099406,0,0,58.32450736,0.280503788,6.06616288,47.67888902,42.5257732,-57.4742268,-0.081862745,1.063476238,-0.198050036,0.52892562,0.213745478,0.26516407,0.52892562,-0.39305601,2.762524288,29.09388067,1
179053816,0.947620474,1.059193306,-2.694183381,2.760322828,5.452703015,-0.289945693,-0.393139571,0.0587952,-0.192372954,29.44823456,24.11581483,0.09739369,-0.065488909,0.848176421,1.53,0.194549703,0,0,54.06651063,0.108012695,0.150282434,48.10467452,26.43979058,-73.56020942,-0.582352941,0.248426631,-0.236712281,-0.08253549,0.33839551,0.348143236,-0.08253549,-1.816707218,2.715085695,30.72304768,1
161588511,1.019404727,1.088536642,-2.323251632,2.616592874,4.932609817,-0.017588464,-0.106263564,0.292403528,-0.127920355,32.90707838,21.78960875,0.184193338,-0.072777596,22.69209055,1.874,0.097274852,0,0,55.97613977,0.185371612,-0.665064679,41.73760738,32.5203252,-67.4796748,-0.345784314,-1.02739726,-0.24096402,-0.13986014,0.806252571,0.231213873,-0.13986014,-0.532655904,2.707733965,36.08996423,-1
134860287,1.078327491,1.088641167,-2.015546094,2.229894851,4.240895791,0.070620817,0.014059164,0.376542631,-0.072185025,30.5536389,21.28106695,0.109079445,-0.064048807,4.001081373,1.3055,50.04863743,0,0,56.88106682,0.222030132,0.074097126,44.20510004,36.58536585,-63.41463415,-0.336078431,-1.31546894,-0.231826704,-0.287167706,0.123071874,0.487845213,-0.287167706,-1.001955034,3.026449644,31.08194104,-1
144132476,1.107818906,1.088738227,-1.345740247,1.924283408,3.26059169,0.293675642,0.314281396,0.676475135,-0.002768752,30.07448224,19.75922907,0.005555556,-0.036760078,15.03364517,0.9995,75.02431871,0,0,59.56625862,0.330807028,4.321913442,43.94368739,48.7804878,-51.2195122,-0.202156863,-0.635386119,-0.198497451,0.098473658,0.254140023,0.544554455,0.098473658,0.69341258,3.372881356,29.55646189,-1
147813343,1.107818906,1.087399782,-0.680194241,2.531897361,3.182625217,0.692189695,0.867764268,1.289835385,0.098680354,32.95292839,18.37043934,-0.091994382,0.018037368,81.30597278,0.9365,87.51215936,1,0,64.39497955,0.612195117,14.08691947,53.25983199,86.03174603,-13.96825397,-0.049019608,0.187510191,-0.12723077,0.33474853,0.130197738,0.147179068,0.33474853,1.561983471,3.634677011,27.3933551,-1
148421783,1.104580967,1.094728369,-0.759520846,2.430969385,3.164047518,0.460397522,0.708870524,1.165562126,0.114066083,34.83115133,16.94406967,0.047554348,0.066097705,96.82875264,0.838,93.75607968,0,0,64.39497955,0.62996434,20.08101458,52.2178204,76.33802817,-23.66197183,0.353039216,0.130367473,-0.083493678,-0.518092771,0.161903991,0.285621022,-0.518092771,1.427863982,2.02573682,26.83455465,-1
93143804,1.103060101,1.067962057,-1.035843267,1.82227635,2.846925037,0.083451689,0.304871878,0.748590273,0.058068383,33.15382924,18.60278763,-0.00735786,0.084721498,45.2659778,0.655,52.15509756,0,0,60.61261791,0.446602252,19.61224272,48.52840324,64.78873239,-35.21126761,0.566176471,-0.211829884,-0.080529677,0.024499796,0.33474853,0.229188835,0.024499796,0.765117236,1.558872305,25.15583168,-1
176902949,1.154366165,1.082393338,-1.943119386,0.665834141,2.62572251,-0.605352824,-0.562019919,-0.223276739,-0.083614555,30.3752405,23.31288286,-0.121153846,0.049866101,-42.67740312,0.4195,26.07754878,0,0,51.07748514,0,7.140054266,43.70353217,30.70422535,-69.29577465,0.379019608,-1.149331594,-0.144890735,-0.90701095,0.089883968,0.041247319,-0.90701095,-0.500492287,0.982596386,22.15931985,-1
147597813,1.26375555,1.080793814,-2.600801107,0.069251166,2.704282402,-0.833224993,-0.985278133,-0.783294681,-0.193106326,28.2473234,27.75990155,-0.191082803,-0.017274401,-138.4019534,-0.887,13.03877439,0,1,46.04857565,0,-6.477435536,42.63130489,8.732394366,-91.26760563,-0.274901961,-1.63278635,-0.22527331,-0.626804124,0.090721649,0.157938487,-0.626804124,-1.124240932,-0.223583968,21.92629172,-1
146941820,1.359365655,1.077165685,-2.558266829,0.283442747,2.874403386,-0.529446895,-0.773847378,-0.671919074,-0.196813328,27.37899014,25.86387419,-0.246259352,-0.07442902,-108.5616969,-1.442,6.519387196,0,0,46.41279707,0.015717144,-14.0037991,38.22081965,10.14084507,-89.85915493,-0.686764706,-0.519930676,-0.26749599,-0.651116789,0.156597709,0.016594756,-0.651116789,-1.583932071,-0.18217953,20.10761259,-1
147651076,1.479071693,1.082368136,-2.833688749,0.134522959,3.008818205,-0.580199696,-0.911128488,-0.91448059,-0.197210165,25.30114952,27.9925759,-0.231051345,-0.123598844,-140.1209446,-0.161,3.259693598,0,0,43.80153512,0,-21.62339504,32.83546421,6.005221932,-93.99477807,-1.010588235,-0.315326529,-0.307158943,-0.414490591,0.348172096,0.191826522,-0.414490591,-2.752367846,-2.237955729,19.62756423,-1
127890216,1.464433919,1.09434184,-1.909269249,1.030902838,2.95314179,0.181322212,-0.050353324,-0.058737978,-0.069671425,24.80336586,25.70870349,-0.177439797,-0.121844375,-88.87546749,-0.661,51.6298468,0,0,51.22561375,0.360506891,-16.0849505,36.65428023,32.89817232,-67.10182768,-0.968235294,-0.394607037,-0.266659457,0.597808037,0.107296137,0.333222259,0.597808037,-1.053491221,-1.423806037,22.48652911,-1
129203174,1.352085934,1.11046028,-0.88295112,2.047172191,2.913165468,0.79572116,0.787609822,0.864032145,0.100239492,30.35187312,23.52585777,0.125465839,-0.063419331,39.52834946,-0.3275,75.8149234,0,0,58.3086106,0.704451143,-2.335323974,43.87822021,65.01305483,-34.98694517,-0.564411765,1.098628779,-0.166910681,0.533924758,0.07353542,0.065757028,0.533924758,0.00817127,-0.130558956,21.47890819,-1
153183635,1.311772868,1.085427403,-0.473875178,2.510270288,2.954067226,0.82355774,1.005989345,1.182910038,0.194421663,32.51906264,22.34925398,0.127989657,0.015574235,94.84866707,-0.1875,87.9074617,0,0,60.98719736,0.834521019,9.128173494,45.92901247,79.11227154,-20.88772846,0.145980392,1.276981381,-0.071312517,0.367406924,0.089481819,0.163559045,0.367406924,1.38556701,0.105863192,22.97919168,-1
176092819,1.232474789,1.080039732,-0.695897088,2.263427979,2.936311274,0.389711343,0.627250446,0.853520299,0.169553674,31.40506571,20.85640239,0.156330749,0.070737258,85.28414913,0.2675,93.95373085,1,0,58.802244,0.728421558,13.51978956,50.02445866,71.54046997,-28.45953003,0.785,0.913354727,-0.026757809,0,0.456621005,0.36827891,0,1.079699992,0.425810678,20.99447514,-1
220730127,1.279426998,1.172179751,-2.303657221,0.625803846,2.954245017,-0.87912682,-0.884889244,-0.775992993,-0.050777733,26.86955912,29.54414395,-0.104395604,0.038462412,-59.85633819,1.2835,46.97686542,0,0,46.05697685,0.109522316,0.458300292,45.13789192,17.23237598,-82.76762402,0.502843137,-1.164125266,-0.110224606,-1.503267974,0.008169935,0.241124137,-1.503267974,-0.058028683,-2.222222222,18.01096319,-1
149237798,1.332051112,1.170595483,-2.215772611,0.727026111,2.96486841,-0.576780871,-0.711671099,-0.687693501,-0.122513283,24.9840723,31.25415485,-0.199513382,-0.012100187,-117.7999683,1.379,23.48843271,0,1,46.17777715,0.115388275,-6.442750223,51.02261454,22.79411765,-77.20588235,-0.246176471,-1.87972984,-0.159217134,0.182784978,0.182451484,0.593397409,0.182784978,0.116240452,-1.188232402,17.2729041,-1
228290027,1.571605067,1.241267234,-3.726437155,-0.296789564,3.500055169,-1.30547934,-1.707085712,-1.862845947,-0.268779263,21.87862866,34.44737914,-0.343232439,-0.105101136,-204.3300654,1.0815,11.74421636,0,0,38.47608159,0,-19.61664215,47.49036394,9.416195857,-90.58380414,-1.367745098,-3.23053137,-0.272116841,-0.318524728,0.150880134,0.422225975,-0.318524728,-2.316412026,-3.128054741,16.21225447,-1
142759289,1.833096021,1.231891003,-4.154774466,-0.239132581,4.003599096,-1.05847512,-1.625726216,-1.935760529,-0.29776736,20.64444724,32.230312,-0.446723647,-0.192928714,-184.2751993,-0.0325,5.872108178,0,0,37.14960951,0,-28.49076392,41.20961133,3.564727955,-96.43527205,-1.994509804,-3.176028739,-0.348841971,-0.65343051,0.117282399,0.160472973,-0.65343051,-3.176028739,-2.105002476,12.86761207,-1
159758025,2.028918387,1.247470217,-3.932755221,0.332980834,4.343921746,-0.517875986,-1.102071169,-1.499389332,-0.21617768,18.93043847,30.6995596,-0.4952274,-0.239258196,-148.9935783,-0.677,2.936054089,0,0,39.46520149,0.097140365,-31.21957638,38.5336836,14.6,-85.4,-2.277254902,-1.929578626,-0.362631218,-0.435328589,0.167434073,0.617597293,-0.435328589,-3.025114155,-1.710743802,12.84751874,-1
173633876,2.211680111,1.24693663,-4.048227012,0.524978118,4.65521249,-0.385026018,-0.951327463,-1.411137503,-0.140233859,17.58578635,29.43546432,-0.444080742,-0.254763216,-138.4064285,-0.517,1.468027045,0,0,39.14543059,0.083725799,-33.28071654,39.03608618,15.89147287,-84.10852713,-2.19245098,-1.352809362,-0.357016243,0.033664366,0.35335689,0.660792952,0.033664366,-2.892156863,-1.898316276,13.70898307,-1
123009399,2.355922531,1.240726871,-4.068531249,0.762072576,4.911807264,-0.257013869,-0.779707483,-1.278461632,-0.071713385,17.44764658,27.46973074,-0.348518112,-0.247793626,-113.7520915,-0.801,50.73401352,0,0,39.14543059,0.083725799,-34.69527953,40.22890764,15.89147287,-84.10852713,-1.994215686,-1.393728223,-0.334977922,-0.360466091,0.14250985,0.473372781,-0.360466091,-1.246261216,-2.213081037,18.31574756,-1
120104252,2.379466647,1.249960666,-3.033982973,1.866477157,4.929234681,0.509873973,0.195221078,-0.239973018,0.087516688,20.48184058,25.31917558,-0.15272531,-0.189287712,-59.20370223,0.3015,75.36700676,0,0,47.70947267,0.442992103,-24.32198135,49.42053314,39.53488372,-60.46511628,-1.557156863,-0.041621577,-0.238089439,0.805910007,0.124916722,0.100840336,0.805910007,0.653813915,-1.476862488,17.80633768,-1
163755800,2.473035909,1.298534904,-3.801395758,1.156535256,5.024374868,-0.240710202,-0.550949253,-0.999893888,0.056329102,21.66284452,22.6312007,-0.138445703,-0.155535838,-62.02164159,1.6785,87.68350338,0,0,42.25089267,0.214001651,-23.42639745,42.13176454,19.37984496,-80.62015504,-0.995980392,-1.749752394,-0.218935722,-1.465110504,0.024832381,0.109326381,-1.465110504,-0.27645137,-2.31413097,15.36001551,-1
116973533,2.526238072,1.282210982,-3.370290673,1.426419531,4.843788709,-0.020803687,-0.280068373,-0.717094538,0.070444979,20.37159036,23.51051973,-0.168475452,-0.124435472,-78.64625302,2.3985,93.84175169,0,0,43.91214368,0.28369205,-20.78114739,47.42384535,24.2248062,-75.7751938,-0.775686275,-2.532886674,-0.180439883,0.36177015,0.243105038,0.295333727,0.36177015,-0.133947258,-2.604506858,15.69197944,-1
126956249,2.568108664,1.289910198,-2.371314341,2.129699251,4.506457733,0.487809479,0.386081447,0.028914545,0.153232011,24.89480056,21.70089085,-0.077475629,-0.069734191,-18.24578023,2.2435,96.92087585,1,0,49.53978329,0.519774646,-11.81248793,50.85946766,41.66666667,-58.33333333,-0.568333333,-2.228910762,-0.096760208,0.451316339,0.407687828,0.092019408,0.451316339,1.153004545,-2.703796649,16.3842355,-1
314237570,2.825270339,1.431345184,-4.451184591,0.135791049,4.688131298,-1.186728092,-1.534424629,-2.011171777,-0.06469587,20.83238836,31.23428488,-0.324160448,-0.103133019,-138.7148949,0.413,48.46043792,0,1,37.41215032,0.011013732,-21.20828387,42.75831899,9.076433121,-90.92356688,-1.006078431,-4.199282453,-0.180772619,-1.37664736,0.016788382,0.487512829,-1.37664736,-1.508927823,-4.050632911,12.44138195,1
215750384,3.165378029,1.476249099,-5.740149277,-0.451444397,5.45766304,-1.588638025,-2.226377336,-2.884788468,-0.241467553,18.75595211,32.57249173,-0.44591029,-0.193689657,-176.2822252,0.692,24.23021896,0,0,32.91292833,0,-31.5145359,35.82031729,1.25,-98.75,-1.475098039,-3.707697412,-0.29650383,-1.174768026,0.502255895,0.077586207,-1.174768026,-2.543653459,-5.139728714,12.90604941,1
239080752,3.311607494,1.482945592,-5.778305972,0.120593273,6.070628607,-1.013337432,-1.766470394,-2.548747269,-0.23971727,17.33759525,31.65063862,-0.486695279,-0.268155664,-166.6584423,-0.7525,12.11510948,0,0,33.46686725,0.033315917,-36.36033047,34.66741519,7.429420505,-92.57057949,-2.443039216,-3.64902969,-0.345906363,0.380162433,0.920984679,0.05186722,0.380162433,-3.8324642,-4.181443299,13.09257276,1
115899834,3.407288066,1.427735193,-5.734448708,0.618396352,6.519618611,-0.620677786,-1.380335444,-2.235365925,-0.167930931,16.72175012,30.52638285,-0.408040665,-0.305922527,-146.3296956,-0.8695,6.05755474,0,0,34.11779583,0.072465148,-38.57080649,32.02455089,11.62790698,-88.37209302,-2.664117647,-2.219979818,-0.349620485,-0.240219629,0.13726836,0.232738557,-0.240219629,-2.170620899,-4.162202258,12.23938224,1
146227139,3.501834704,1.436468393,-6.104146943,0.711718018,7.004727436,-0.638024481,-1.404362596,-2.32482069,-0.122567572,15.43293888,30.56040014,-0.304900181,-0.32412781,-134.7703889,-0.3175,3.02877737,0,0,32.77120079,0,-41.32257982,32.57047433,6.779661017,-93.22033898,-2.531960784,-2.276751834,-0.350059771,0.190196248,1.026835793,0.121180646,0.190196248,-3.142498955,-3.929370803,11.53994225,1
227686033,3.635683334,1.503149222,-7.450843624,-0.006179729,7.732989304,-1.343134226,-2.26716229,-3.327489773,-0.195913542,13.69487053,34.15152025,-0.298876404,-0.369854797,-165.255164,-0.0445,1.514388685,0,0,27.93103464,0,-48.08409987,27.72351964,3.681885125,-96.31811487,-2.503137255,-3.89304633,-0.412904978,-1.660500731,0.163468984,0.219202104,-1.660500731,-4.054394359,-5.097974095,10.90626819,1
211705705,3.762413157,1.471495706,-7.41311352,0.330062415,8.027470867,-1.009826982,-1.996693606,-3.166498752,-0.176496096,12.99021517,34.14178228,-0.391441441,-0.404799302,-166.3586414,0.3695,0.757194343,0,0,27.41005708,0,-52.72933081,26.02829474,5.874125874,-94.12587413,-2.799313725,-3.996298166,-0.435158086,-0.201154452,0.358579675,0.369425631,-0.201154452,-2.860304759,-6.267455232,11.04515376,1
